"","x"
"2070","ENSG00000131018"
"2071","ENSG00000197324"
"2072","ENSG00000173156"
"2073","ENSG00000125505"
"2074","ENSG00000172992"
"2075","ENSG00000117859"
"2076","ENSG00000213722"
"2077","ENSG00000150593"
"2078","ENSG00000167904"
"2079","ENSG00000175137"
"2080","ENSG00000137507"
"2081","ENSG00000147123"
"2082","ENSG00000171469"
"2083","ENSG00000179431"
"2084","ENSG00000116678"
"2085","ENSG00000124151"
"2086","ENSG00000171159"
"2087","ENSG00000155380"
"2088","ENSG00000172638"
"2089","ENSG00000198538"
"2090","ENSG00000135069"
"2091","ENSG00000137500"
"2092","ENSG00000111775"
"2093","ENSG00000068878"
"2094","ENSG00000148572"
"2095","ENSG00000115267"
"2096","ENSG00000104154"
"2097","ENSG00000197429"
"2098","ENSG00000166224"
"2099","ENSG00000024862"
"2100","ENSG00000156603"
"2101","ENSG00000051108"
"2102","ENSG00000177425"
"2103","ENSG00000181458"
"2104","ENSG00000184867"
"2105","ENSG00000174938"
"2106","ENSG00000153767"
"2107","ENSG00000136052"
"2108","ENSG00000007341"
"2109","ENSG00000181035"
"2110","ENSG00000177556"
"2111","ENSG00000087245"
"2112","ENSG00000078967"
"2113","ENSG00000152104"
"2114","ENSG00000117450"
"2115","ENSG00000133106"
"2116","ENSG00000243927"
"2117","ENSG00000107643"
"2118","ENSG00000162520"
"2119","ENSG00000092096"
"2120","ENSG00000145730"
"2121","ENSG00000102471"
"2122","ENSG00000160703"
"2123","ENSG00000168394"
"2124","ENSG00000101255"
"2125","ENSG00000120925"
"2126","ENSG00000100612"
"2127","ENSG00000169814"
"2128","ENSG00000133424"
"2129","ENSG00000128590"
"2130","ENSG00000138801"
"2131","ENSG00000183726"
"2132","ENSG00000170836"
"2133","ENSG00000144369"
"2134","ENSG00000115232"
"2135","ENSG00000110042"
"2136","ENSG00000198825"
"2137","ENSG00000073910"
"2138","ENSG00000175662"
"2139","ENSG00000122042"
"2140","ENSG00000137941"
"2141","ENSG00000204525"
"2142","ENSG00000186591"
"2143","ENSG00000163637"
"2144","ENSG00000131370"
"2145","ENSG00000145545"
"2146","ENSG00000040275"
"2147","ENSG00000018510"
"2148","ENSG00000169213"
"2149","ENSG00000196072"
"2150","ENSG00000178685"
"2151","ENSG00000204381"
"2152","ENSG00000135905"
"2153","ENSG00000019549"
"2154","ENSG00000118515"
"2155","ENSG00000180035"
"2156","ENSG00000170734"
"2157","ENSG00000174307"
"2158","ENSG00000197093"
"2159","ENSG00000147044"
"2160","ENSG00000078399"
"2161","ENSG00000134504"
"2162","ENSG00000196159"
"2163","ENSG00000152229"
"2164","ENSG00000167740"
"2165","ENSG00000140950"
"2166","ENSG00000138395"
"2167","ENSG00000152127"
"2168","ENSG00000119922"
"2169","ENSG00000158186"
"2170","ENSG00000161533"
"2171","ENSG00000213047"
"2172","ENSG00000177409"
"2173","ENSG00000073756"
"2174","ENSG00000157823"
"2175","ENSG00000182534"
"2176","ENSG00000116157"
"2177","ENSG00000130733"
"2178","ENSG00000029639"
"2179","ENSG00000151327"
"2180","ENSG00000105928"
"2181","ENSG00000159200"
"2182","ENSG00000048392"
"2183","ENSG00000277972"
"2184","ENSG00000125430"
"2185","ENSG00000075213"
"2186","ENSG00000167196"
"2187","ENSG00000156113"
"2188","ENSG00000110841"
"2189","ENSG00000182400"
"2190","ENSG00000110756"
"2191","ENSG00000106524"
"2192","ENSG00000162777"
"2193","ENSG00000154310"
"2194","ENSG00000109686"
"2195","ENSG00000064115"
"2196","ENSG00000139174"
"2197","ENSG00000118263"
"2198","ENSG00000132640"
"2199","ENSG00000067221"
"2200","ENSG00000155090"
"2201","ENSG00000095951"
"2202","ENSG00000058091"
"2203","ENSG00000145945"
"2204","ENSG00000102781"
"2205","ENSG00000197183"
"2206","ENSG00000149177"
"2207","ENSG00000173818"
"2208","ENSG00000109089"
"2209","ENSG00000156103"
"2210","ENSG00000158006"
"2211","ENSG00000143324"
"2212","ENSG00000165507"
"2213","ENSG00000065923"
"2214","ENSG00000182195"
"2215","ENSG00000166033"
"2216","ENSG00000160284"
"2217","ENSG00000132429"
"2218","ENSG00000094975"
"2219","ENSG00000156795"
"2220","ENSG00000107957"
"2221","ENSG00000183696"
"2222","ENSG00000151012"
"2223","ENSG00000100330"
"2224","ENSG00000254535"
"2225","ENSG00000128340"
"2226","ENSG00000253537"
"2227","ENSG00000152439"
"2228","ENSG00000125675"
"2229","ENSG00000177595"
"2230","ENSG00000110092"
"2231","ENSG00000244509"
"2232","ENSG00000205002"
"2233","ENSG00000131495"
"2234","ENSG00000143028"
"2235","ENSG00000205795"
"2236","ENSG00000164171"
"2237","ENSG00000067113"
"2238","ENSG00000198429"
"2239","ENSG00000205413"
"2240","ENSG00000130635"
"2241","ENSG00000144655"
"2242","ENSG00000115363"
"2243","ENSG00000133110"
"2244","ENSG00000158716"
"2245","ENSG00000070882"
"2246","ENSG00000109323"
"2247","ENSG00000103485"
"2248","ENSG00000109944"
"2249","ENSG00000064393"
"2250","ENSG00000168273"
"2251","ENSG00000204767"
"2252","ENSG00000079931"
"2253","ENSG00000057657"
"2254","ENSG00000197019"
"2255","ENSG00000120875"
"2256","ENSG00000097096"
"2257","ENSG00000123427"
"2258","ENSG00000155330"
"2259","ENSG00000079156"
"2260","ENSG00000160200"
"2261","ENSG00000170954"
"2262","ENSG00000111424"
"2263","ENSG00000164823"
"2264","ENSG00000148842"
"2265","ENSG00000069020"
"2266","ENSG00000005020"
"2267","ENSG00000170456"
"2268","ENSG00000011638"
"2269","ENSG00000172667"
"2270","ENSG00000101665"
"2271","ENSG00000262576"
"2272","ENSG00000144218"
"2273","ENSG00000165655"
"2274","ENSG00000119946"
"2275","ENSG00000048052"
"2276","ENSG00000141682"
"2277","ENSG00000117461"
"2278","ENSG00000153976"
"2279","ENSG00000181754"
"2280","ENSG00000102057"
"2281","ENSG00000178718"
"2282","ENSG00000206262"
"2283","ENSG00000253731"
"2284","ENSG00000181751"
"2285","ENSG00000198959"
"2286","ENSG00000276180"
"2287","ENSG00000260916"
"2288","ENSG00000115828"
"2289","ENSG00000128606"
"2290","ENSG00000177854"
"2291","ENSG00000132274"
"2292","ENSG00000121039"
"2293","ENSG00000111057"
"2294","ENSG00000196110"
"2295","ENSG00000078098"
"2296","ENSG00000182621"
"2297","ENSG00000277758"
"2298","ENSG00000138772"
"2299","ENSG00000146674"
"2300","ENSG00000128709"
"2301","ENSG00000119681"
"2302","ENSG00000117592"
"2303","ENSG00000204604"
"2304","ENSG00000102359"
"2305","ENSG00000183770"
"2306","ENSG00000107201"
"2307","ENSG00000013588"
"2308","ENSG00000185507"
"2309","ENSG00000147889"
"2310","ENSG00000166002"
"2311","ENSG00000100003"
"2312","ENSG00000185745"
"2313","ENSG00000114251"
"2314","ENSG00000285976"
"2315","ENSG00000146072"
"2316","ENSG00000150907"
"2317","ENSG00000204941"
"2318","ENSG00000089486"
"2319","ENSG00000203724"
"2320","ENSG00000081853"
"2321","ENSG00000153823"
"2322","ENSG00000180818"
"2323","ENSG00000149090"
"2324","ENSG00000180806"
"2325","ENSG00000161281"
"2326","ENSG00000054277"
"2327","ENSG00000130487"
"2328","ENSG00000124766"
"2329","ENSG00000115226"
"2330","ENSG00000146950"
"2331","ENSG00000104368"
"2332","ENSG00000163071"
"2333","ENSG00000145247"
"2334","ENSG00000168497"
"2335","ENSG00000155792"
"2336","ENSG00000010030"
"2337","ENSG00000186150"
"2338","ENSG00000276547"
"2339","ENSG00000128710"
"2340","ENSG00000160808"
"2341","ENSG00000113389"
"2342","ENSG00000162643"
"2343","ENSG00000187123"
"2344","ENSG00000120217"
"2345","ENSG00000135919"
"2346","ENSG00000139209"
"2347","ENSG00000138642"
"2348","ENSG00000129465"
"2349","ENSG00000175879"
"2350","ENSG00000198478"
"2351","ENSG00000156150"
"2352","ENSG00000174564"
"2353","ENSG00000205221"
"2354","ENSG00000105664"
"2355","ENSG00000145569"
"2356","ENSG00000126709"
"2357","ENSG00000138759"
"2358","ENSG00000158373"
"2359","ENSG00000157601"
"2360","ENSG00000086289"
"2361","ENSG00000164251"
"2362","ENSG00000162817"
"2363","ENSG00000128714"
"2364","ENSG00000135914"
"2365","ENSG00000186310"
"2366","ENSG00000173432"
"2367","ENSG00000215252"
"2368","ENSG00000121361"
"2369","ENSG00000183378"
"2370","ENSG00000163083"
"2371","ENSG00000120832"
"2372","ENSG00000147155"
"2373","ENSG00000072310"
"2374","ENSG00000214026"
"2375","ENSG00000022976"
"2376","ENSG00000100344"
"2377","ENSG00000105499"
"2378","ENSG00000188290"
"2379","ENSG00000164211"
"2380","ENSG00000254901"
"2381","ENSG00000138166"
"2382","ENSG00000167302"
"2383","ENSG00000144681"
"2384","ENSG00000139631"
"2385","ENSG00000178773"
"2386","ENSG00000162981"
"2387","ENSG00000119574"
"2388","ENSG00000130021"
"2389","ENSG00000181513"
"2390","ENSG00000198551"
"2391","ENSG00000176058"
"2392","ENSG00000140511"
"2393","ENSG00000185189"
"2394","ENSG00000050327"
"2395","ENSG00000085117"
"2396","ENSG00000161642"
"2397","ENSG00000196839"
"2398","ENSG00000162745"
"2399","ENSG00000177508"
"2400","ENSG00000022267"
"2401","ENSG00000137501"
"2402","ENSG00000187800"
"2403","ENSG00000169733"
"2404","ENSG00000198911"
"2405","ENSG00000102125"
"2406","ENSG00000119673"
"2407","ENSG00000110719"
"2408","ENSG00000123146"
"2409","ENSG00000143801"
"2410","ENSG00000144802"
"2411","ENSG00000159399"
"2412","ENSG00000126803"
"2413","ENSG00000102218"
"2414","ENSG00000077157"
"2415","ENSG00000178188"
"2416","ENSG00000170113"
"2417","ENSG00000168528"
"2418","ENSG00000157510"
"2419","ENSG00000172932"
"2420","ENSG00000158286"
"2421","ENSG00000008853"
"2422","ENSG00000197728"
"2423","ENSG00000114735"
"2424","ENSG00000176444"
"2425","ENSG00000140983"
"2426","ENSG00000162337"
"2427","ENSG00000148384"
"2428","ENSG00000112715"
"2429","ENSG00000160360"
"2430","ENSG00000178996"
"2431","ENSG00000213064"
"2432","ENSG00000182054"
"2433","ENSG00000129116"
"2434","ENSG00000204516"
"2435","ENSG00000177225"
"2436","ENSG00000100376"
"2437","ENSG00000173327"
"2438","ENSG00000197586"
"2439","ENSG00000151914"
"2440","ENSG00000198816"
"2441","ENSG00000143995"
"2442","ENSG00000068079"
"2443","ENSG00000149557"
"2444","ENSG00000139793"
"2445","ENSG00000104823"
"2446","ENSG00000111145"
"2447","ENSG00000244405"
"2448","ENSG00000102265"
"2449","ENSG00000164237"
"2450","ENSG00000184588"
"2451","ENSG00000170525"
"2452","ENSG00000138496"
"2453","ENSG00000170473"
"2454","ENSG00000132530"
"2455","ENSG00000181072"
"2456","ENSG00000106780"
"2457","ENSG00000103351"
"2458","ENSG00000136111"
"2459","ENSG00000081386"
"2460","ENSG00000169126"
"2461","ENSG00000114023"
"2462","ENSG00000151366"
"2463","ENSG00000175197"
"2464","ENSG00000204267"
"2465","ENSG00000164125"
"2466","ENSG00000174749"
"2467","ENSG00000278318"
"2468","ENSG00000124813"
"2469","ENSG00000141448"
"2470","ENSG00000103034"
"2471","ENSG00000162496"
"2472","ENSG00000213977"
"2473","ENSG00000158747"
"2474","ENSG00000102393"
"2475","ENSG00000119917"
"2476","ENSG00000137285"
"2477","ENSG00000167733"
"2478","ENSG00000110852"
